user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at
user_02496,stephenchavez@example.com,Joseph,Castillo,,Male,USA,Illinois,North Carolynview,Basic,24-01-2025,TRUE,22.77,Laptop,1,52:07.4
user_02497,bryanttina@example.net,Cheryl,Reyes,33,Female,USA,North Carolina,South Amy,Basic,09-04-2023,TRUE,18.63,Gaming Console,,16:57.6
user_02498,castrodeborah@example.net,Timothy,Macdonald,59,Female,USA,Washington,Anthonyborough,Premium+,05-02-2025,TRUE,,Smart TV,3,53:16.6
user_02499,emonroe@example.net,Kerri,Olsen,46,Other,USA,North Carolina,Stricklandland,Premium+,16-02-2023,FALSE,9.66,Tablet,2,07:12.7
user_02500,powelljesse@example.org,Jared,Allen,31,,USA,Washington,Lake Lauren,Premium,30-06-2023,FALSE,41.14,Laptop,,56:59.5
user_02501,zsanders@example.com,Shaun,Walker,32,Female,Canada,New Brunswick,Tamarabury,Premium,25-06-2025,TRUE,24.1,Gaming Console,6,57:34.0
user_02502,delgadoomar@example.org,Melanie,Shields,37,Male,USA,New York,Samanthaburgh,Standard,03-05-2025,TRUE,13.07,Desktop,2,35:11.9
user_02503,michelemorris@example.com,Reginald,Montgomery,52,Male,USA,California,North Carolynborough,Standard,08-11-2022,TRUE,28.48,Mobile,1,05:42.9
user_02504,herringpatricia@example.org,Dana,Palmer,52,Male,USA,Illinois,South Rodney,Basic,06-07-2025,TRUE,6.75,Desktop,4,24:55.0
user_02505,ucole@example.net,Linda,Allen,49,Male,USA,Wisconsin,Mcmillanport,Standard,23-08-2022,TRUE,20.35,Desktop,,53:00.6
user_02506,ylong@example.org,Misty,Henson,,Other,Canada,British Columbia,Lake Robertland,Standard,24-03-2023,TRUE,5.7,Mobile,4,18:57.5
user_02507,elizabethlittle@example.com,Jason,Wood,39,Prefer not to say,USA,Illinois,Rubenland,Premium,14-01-2025,TRUE,11.84,Gaming Console,4,07:36.8
user_02508,lgibson@example.com,Kevin,Jones,27,Female,Canada,Manitoba,West Erinmouth,Basic,09-08-2023,TRUE,2.6,Desktop,,27:00.9
user_02509,imartinez@example.net,Linda,Crawford,,,USA,Indiana,Port Susan,Basic,28-06-2025,TRUE,9.17,Mobile,,22:27.1
user_02510,joannescott@example.org,Emily,Shaw,41,Female,Canada,Saskatchewan,West Hollyside,Standard,05-08-2024,TRUE,825.27,Smart TV,2,36:39.6
user_02511,robert51@example.org,Richard,Stanley,42,,USA,North Carolina,North Claudiastad,Premium,29-03-2023,TRUE,9.02,Smart TV,4,49:29.1
user_02512,hallleslie@example.com,Kyle,Nelson,34,Male,USA,North Carolina,Lake Luketown,Premium,03-05-2024,TRUE,30.47,Smart TV,4,45:38.1
user_02513,andrewssarah@example.org,Ann,Smith,20,Female,USA,Washington,New Anthony,Basic,21-04-2023,TRUE,12.11,Smart TV,5,39:40.7
user_02514,juliemoore@example.com,Anthony,Maldonado,48,Other,USA,Florida,Sheilafurt,Premium,01-04-2025,TRUE,9.83,Mobile,1,07:54.0
user_02515,uhogan@example.com,Mary,Wheeler,28,Male,USA,North Carolina,North Anthony,Basic,28-10-2022,TRUE,18.43,Gaming Console,1,31:11.8
user_02516,kristenmoreno@example.org,Timothy,Munoz,,Female,Canada,New Brunswick,Lake Melissaside,Premium+,09-01-2025,FALSE,21.51,Laptop,6,22:31.0
user_02517,vmolina@example.com,Elizabeth,Bowman,34,Female,USA,New Jersey,East Seth,Premium,27-08-2023,TRUE,8.51,Tablet,2,07:39.5
user_02518,beckaustin@example.com,Brandon,Mcguire,,Male,USA,Arizona,Pollardborough,Standard,25-06-2024,TRUE,4.71,Desktop,2,31:16.2
user_02519,mcowan@example.net,Blake,Soto,30,Male,USA,Tennessee,Alexanderfort,Standard,28-06-2024,TRUE,3.8,Laptop,2,03:20.7
user_02520,jonesbrian@example.org,Tracy,Bishop,28,Male,USA,Illinois,Montgomeryview,Premium,06-04-2025,TRUE,22.42,Smart TV,4,25:38.7
user_02521,rbates@example.com,Vickie,Benson,42,Female,Canada,Nova Scotia,Ianmouth,Premium,07-09-2023,TRUE,25.35,Mobile,2,44:07.5
user_02522,alexandersmith@example.net,Christopher,White,32,Female,USA,Wisconsin,New Sarah,Premium+,06-02-2025,TRUE,26.74,Desktop,3,48:41.9
user_02523,rdawson@example.org,Andrea,Pratt,45,,Canada,Prince Edward Island,North Raymond,Premium+,22-03-2023,FALSE,,Gaming Console,4,51:17.2
user_02524,thomas06@example.org,Bryan,Chung,,Male,USA,Michigan,Velezhaven,Premium+,20-10-2022,TRUE,10.9,Mobile,,12:44.8
user_02525,stevenslinda@example.org,Thomas,Barber,,Female,USA,Wisconsin,Brownstad,Standard,26-05-2023,FALSE,9.69,Gaming Console,,54:32.7
user_02526,cavila@example.net,Olivia,Ross,42,Female,USA,Illinois,Cynthiaview,Premium,19-05-2025,TRUE,18.23,Smart TV,,21:33.8
user_02527,juliadavid@example.net,Amber,Edwards,42,Male,Canada,Manitoba,New Adammouth,Standard,02-03-2023,TRUE,1.34,Gaming Console,5,59:00.9
user_02528,cobbmelinda@example.org,Eric,Bailey,31,Prefer not to say,USA,Florida,Reedchester,Premium,14-12-2024,TRUE,13.38,Gaming Console,1,04:55.2
user_02529,matthewgarcia@example.org,Brian,Hunter,,Male,USA,Texas,Solisburgh,Standard,15-06-2025,TRUE,23.75,Laptop,3,58:04.1
user_02530,angela08@example.net,Nicole,Rodriguez,44,Male,USA,Indiana,West Kevinbury,Standard,11-10-2023,FALSE,21.67,Tablet,2,08:34.8
user_02531,gmartinez@example.org,Daniel,Black,30,Male,Canada,Alberta,Port Donnamouth,Standard,14-04-2025,TRUE,23.53,Laptop,1,24:34.2
user_02532,cooksarah@example.com,Maria,Wilson,7,Female,USA,North Carolina,Hubbardfurt,Standard,29-02-2024,TRUE,3.39,Gaming Console,2,34:51.0
user_02533,carterolivia@example.com,Ronald,Lee,19,Female,USA,Wisconsin,Tiffanymouth,Premium,15-07-2023,TRUE,24.42,Laptop,1,45:52.9
user_02534,oshepherd@example.net,Christopher,Johnson,,Female,Canada,Saskatchewan,Lake Timothy,Premium,19-11-2022,TRUE,6.72,Smart TV,2,49:20.3
user_02535,sheltonlaura@example.org,Dawn,Oliver,36,Male,USA,Maryland,East Jeffrey,Standard,18-01-2024,TRUE,33.9,Smart TV,5,11:40.7
user_02536,milesmichael@example.net,Gloria,Hall,16,Male,USA,Florida,South Davidshire,Premium,21-11-2023,TRUE,34.46,Smart TV,1,49:54.0
user_02537,ybrown@example.org,Tara,Bell,52,Female,USA,California,West Sarah,Premium,11-01-2025,TRUE,26.76,Smart TV,5,31:38.6
user_02538,srose@example.net,Scott,Mitchell,16,Male,USA,Texas,Rachelview,Premium,11-09-2024,FALSE,17.21,Smart TV,3,34:56.1
user_02539,pmcgee@example.org,Justin,Anderson,51,Male,USA,Missouri,South Allison,Standard,25-02-2024,TRUE,19.67,Gaming Console,2,10:24.9
user_02540,damon28@example.net,Angela,Baker,43,Female,USA,Illinois,Taylorfort,Standard,03-04-2023,TRUE,35.47,Mobile,7,09:12.7
user_02541,ellentapia@example.net,Phillip,Walker,39,Female,Canada,Manitoba,Laurenmouth,Premium+,15-05-2023,TRUE,6.81,Gaming Console,,35:55.0
user_02542,kevinkirk@example.com,Shelby,Gutierrez,38,Female,Canada,Newfoundland and Labrador,South Nathanmouth,Standard,30-04-2023,TRUE,41.16,Laptop,1,14:07.4
user_02543,jorge70@example.net,Adrian,Gomez,53,,USA,Virginia,Feliciahaven,Premium,15-01-2024,TRUE,36.68,Tablet,,02:53.6
user_02544,darin83@example.org,Stephen,Simpson,25,Male,USA,Virginia,West Catherine,Premium+,30-06-2024,TRUE,21.88,Gaming Console,1,33:13.4
user_02545,justinashley@example.net,Paul,Alvarado,27,Male,USA,Arizona,West Daniel,Standard,07-09-2024,TRUE,,Smart TV,4,45:03.1
user_02546,corey91@example.org,Kelly,Lin,,Male,Canada,Saskatchewan,Port Barbara,Standard,28-05-2025,FALSE,,Gaming Console,2,25:36.3
user_02547,craigdennis@example.com,Derek,Petty,32,Male,USA,Pennsylvania,Paulhaven,Premium,03-03-2023,TRUE,9.88,Laptop,2,01:41.5
user_02548,fcampbell@example.net,Alexis,Sandoval,,Female,USA,Virginia,East Ashlee,Basic,03-03-2025,FALSE,4.86,Mobile,8,55:28.9
user_02549,angela40@example.org,Steven,Morris,29,Male,USA,Massachusetts,Angelaberg,Premium,15-05-2025,TRUE,5.8,Gaming Console,4,47:00.4
user_02550,robert60@example.org,Michael,Caldwell,26,Female,USA,North Carolina,North Hollytown,Basic,01-08-2023,TRUE,20.2,Desktop,,57:07.7
user_02551,vgrimes@example.com,Kristi,Williams,41,Male,USA,North Carolina,South Chadside,Standard,13-04-2025,TRUE,5.57,Tablet,8,09:18.5
user_02552,jamiezimmerman@example.com,Shirley,Jackson,21,Male,Canada,Quebec,Cesarland,Premium,03-12-2023,TRUE,,Laptop,,40:39.6
user_02553,marieneal@example.com,Eileen,Robinson,41,Male,Canada,British Columbia,Brandyfurt,Premium,06-04-2024,TRUE,21.72,Mobile,3,53:48.7
user_02554,michael10@example.net,Kelsey,Bentley,57,Prefer not to say,USA,New Jersey,Melindahaven,Premium,14-12-2023,TRUE,7.17,Gaming Console,2,52:05.4
user_02555,ricardo38@example.net,Paige,Bates,34,Male,USA,Ohio,Manuelside,Premium,06-09-2023,TRUE,14.2,Smart TV,1,28:00.0
user_02556,umiller@example.net,Tina,Brown,23,Female,Canada,Prince Edward Island,Courtneyburgh,Standard,23-02-2023,TRUE,8.12,Tablet,3,11:55.3
user_02557,pachecoanna@example.net,Thomas,Palmer,49,Female,Canada,Manitoba,Amandafort,Basic,06-05-2024,TRUE,22.11,Mobile,5,15:19.9
user_02558,xwhite@example.net,Michael,Whitney,36,Female,USA,Georgia,North Maria,Standard,26-08-2023,TRUE,17.85,Gaming Console,4,14:51.0
user_02559,michelle57@example.com,Diane,Rivera,50,Male,USA,Arizona,Porterside,Premium,10-11-2023,TRUE,10.99,Laptop,3,27:34.4
user_02560,andersonjason@example.org,Jane,Oliver,18,,Canada,Ontario,Gregorytown,Premium,03-07-2025,TRUE,1.73,Smart TV,1,31:24.3
user_02561,ckemp@example.org,Heather,Williams,48,Female,Canada,Ontario,Norrisburgh,Basic,07-03-2024,TRUE,8.83,Tablet,,32:03.1
user_02562,stephaniekrueger@example.net,Mathew,Caldwell,42,Male,USA,Ohio,Port Kristenton,Premium,24-09-2024,TRUE,,Mobile,3,57:35.7
user_02563,courtney18@example.org,Pamela,Williams,28,Female,USA,Tennessee,East Alexis,Standard,18-03-2025,FALSE,16.51,Tablet,5,46:29.5
user_02564,sarahsweeney@example.com,Susan,Luna,22,Female,USA,Ohio,West William,Standard,29-05-2025,TRUE,18.38,Desktop,1,11:19.9
user_02565,gadams@example.com,Diane,Golden,28,Female,USA,Texas,East Bradyton,Standard,13-08-2023,TRUE,11.9,Tablet,5,35:57.8
user_02566,melinda34@example.com,Derek,Reid,37,Male,USA,Indiana,Spencerport,Premium+,26-08-2024,FALSE,8.83,Tablet,3,03:46.5
user_02567,mlewis@example.com,Ronald,Banks,20,,Canada,Nova Scotia,New Phillipville,Premium,10-03-2024,FALSE,8.62,Laptop,2,09:09.3
user_02568,mark42@example.org,Elizabeth,Wilkerson,43,Female,USA,Michigan,Charlesmouth,Premium,27-09-2024,TRUE,11.75,Smart TV,1,04:49.9
user_02569,yalexander@example.com,Shelley,Gray,27,,Canada,Alberta,Port Brittanymouth,Standard,25-11-2023,TRUE,18.26,Desktop,,13:57.7
user_02570,thomas93@example.net,Kimberly,Terry,30,Female,USA,Massachusetts,Millerland,Basic,31-12-2024,TRUE,4.12,Laptop,2,18:50.4
user_02571,fernandezjaime@example.net,Cynthia,Swanson,47,,USA,North Carolina,Lake Kristinmouth,Standard,28-07-2024,TRUE,,Desktop,2,22:30.8
user_02572,lucas74@example.org,Rebecca,House,31,Male,USA,Pennsylvania,Hendersonmouth,Standard,12-04-2024,TRUE,8.89,Gaming Console,2,02:19.6
user_02573,pereztyler@example.org,Michelle,Harrington,45,Male,USA,Virginia,Bonnieport,Premium,05-02-2023,TRUE,13.56,Gaming Console,2,06:01.5
user_02574,brandy23@example.org,Heather,Oconnell,32,Male,Canada,British Columbia,Michaelfort,Premium,03-05-2025,TRUE,4.69,Laptop,2,22:16.9
user_02575,kelsey51@example.com,Willie,Harris,19,Female,USA,North Carolina,East Jamiemouth,Standard,26-06-2024,TRUE,22.26,Laptop,,44:48.3
user_02576,riversaaron@example.net,Paul,Hill,,Female,USA,Indiana,Erintown,Premium,13-07-2024,TRUE,38.37,Tablet,3,07:24.7
user_02577,jennysanders@example.org,Danielle,Johnson,32,Male,USA,Indiana,Edwardstad,Standard,23-05-2023,TRUE,18.4,Desktop,1,04:19.6
user_02578,manderson@example.net,Sandra,Williams,43,,Canada,Alberta,Gavinton,Standard,18-01-2025,FALSE,13.7,Laptop,4,45:54.8
user_02579,nataliescott@example.com,Leah,Williams,32,Male,USA,Tennessee,North Victoriatown,Basic,20-05-2023,TRUE,8.48,Mobile,6,25:42.8
user_02580,josephhunter@example.org,Robert,Robinson,36,Male,Canada,New Brunswick,Richardhaven,Standard,09-05-2024,FALSE,5.28,Tablet,6,13:12.3
user_02581,nicole99@example.com,Alyssa,Riley,13,Female,USA,Michigan,Port Michaelstad,Premium,19-09-2024,TRUE,12.9,Smart TV,,07:12.7
user_02582,murrayteresa@example.org,Crystal,Lane,18,Female,USA,Illinois,West Johnathanstad,Basic,22-11-2022,TRUE,35.59,Smart TV,2,48:34.7
user_02583,ureed@example.net,Debbie,Nichols,24,Female,USA,Maryland,Grimesberg,Premium,11-03-2023,FALSE,46.69,Smart TV,2,25:23.8
user_02584,andrewross@example.net,Audrey,Serrano,36,Female,USA,Ohio,Lake Melaniefurt,Premium+,09-08-2023,FALSE,8.06,Laptop,,16:52.9
user_02585,tina20@example.org,Daniel,Robinson,52,,USA,Arizona,West Aaronberg,Standard,17-05-2025,TRUE,23.72,Laptop,2,42:47.3
user_02586,georgeallen@example.org,Heather,Smith,22,Male,Canada,Saskatchewan,East Seth,Standard,20-03-2024,TRUE,43.04,Desktop,4,05:14.8
user_02587,bryan97@example.net,Jennifer,Rogers,14,Male,Canada,Ontario,Teresaville,Premium+,30-07-2025,TRUE,1.12,Laptop,5,34:15.6
user_02588,zmoss@example.com,Brian,Ellis,43,Male,USA,North Carolina,South Cesar,Standard,05-08-2022,FALSE,33.85,Tablet,5,42:45.3
user_02589,harperphilip@example.org,Brian,Fry,26,Male,USA,New Jersey,Rodneyburgh,Basic,16-10-2022,FALSE,8.39,Gaming Console,4,41:06.1
user_02590,manuel98@example.net,Jasmine,Gonzalez,39,Male,USA,Massachusetts,Jameshaven,Premium,11-10-2022,TRUE,13.08,Desktop,1,41:05.4
user_02591,jacobmartin@example.net,James,Gonzalez,42,Male,USA,Georgia,Lake Frank,Standard,22-05-2024,FALSE,1.04,Mobile,,24:39.4
user_02592,wisemichelle@example.com,Natalie,Lutz,35,Female,USA,Illinois,East Larryburgh,Premium,09-05-2024,TRUE,11.85,Mobile,,08:28.1
user_02593,bramos@example.net,Barbara,Stein,44,Male,USA,Maryland,West Robertburgh,Standard,05-03-2023,TRUE,23.7,Smart TV,3,08:13.3
user_02594,micheletran@example.net,Jared,Romero,11,Male,Canada,Nova Scotia,Lake Rebeccatown,Premium,24-04-2023,TRUE,4.82,Laptop,,51:33.0
user_02595,anna59@example.com,William,Reed,16,Female,USA,New Jersey,East Hunter,Premium,17-08-2022,TRUE,12.28,Smart TV,4,27:53.7
user_02596,grantcarrie@example.com,Phillip,Mitchell,27,Male,Canada,Saskatchewan,Lake Christine,Standard,24-03-2024,TRUE,18.2,Laptop,1,58:07.5
user_02597,blake69@example.org,Stephen,Francis,,Male,USA,New Jersey,Lake Felicia,Basic,05-04-2025,TRUE,65.29,Laptop,1,50:50.1
user_02598,michael62@example.net,Tiffany,Henderson,52,,Canada,New Brunswick,Fisherhaven,Premium+,10-12-2024,TRUE,1.63,Gaming Console,7,17:32.3
user_02599,cturner@example.org,Roger,Jackson,25,Prefer not to say,USA,Illinois,Kathleenberg,Premium,16-11-2023,TRUE,9.14,Laptop,3,28:40.4
user_02600,tiffanywalters@example.com,Kenneth,Dominguez,33,Female,Canada,Nova Scotia,Jonesberg,Premium+,26-02-2023,FALSE,22.03,Tablet,4,45:21.4
user_02601,emma68@example.org,Christine,Allen,,Male,Canada,Newfoundland and Labrador,East Victoria,Standard,18-10-2024,TRUE,,Gaming Console,2,09:01.1
user_02602,samuel70@example.com,Debra,Roberts,,Female,USA,Michigan,Burtonbury,Premium,26-12-2023,TRUE,23.98,Desktop,6,46:42.0
user_02603,dennisjessica@example.org,Kelly,Mills,12,Male,Canada,British Columbia,Peterport,Basic,24-11-2022,TRUE,4.66,Mobile,,13:30.7
user_02604,ramirezbreanna@example.org,Scott,Watts,18,Female,Canada,New Brunswick,North Justin,Standard,19-08-2022,TRUE,16.82,Smart TV,4,53:56.2
user_02605,andersonbrian@example.org,Gina,Jones,43,Female,USA,Florida,Kristiborough,Premium+,05-09-2023,FALSE,,Tablet,2,34:43.8
user_02606,xperry@example.com,Tammy,Holland,44,Male,USA,Arizona,West Alexandrastad,Basic,01-08-2023,TRUE,12.87,Mobile,,11:37.6
user_02607,jennifer77@example.org,Calvin,Fernandez,44,Female,USA,Pennsylvania,West Davidland,Standard,08-02-2023,TRUE,2.24,Mobile,6,00:56.5
user_02608,karenjensen@example.com,Austin,Holland,40,Female,Canada,Nova Scotia,Alexview,Premium,22-02-2023,TRUE,7.14,Tablet,6,54:48.8
user_02609,crawfordvictor@example.org,Dustin,Thomas,,Male,Canada,Alberta,Manuelburgh,Standard,13-05-2025,TRUE,22.96,Mobile,4,58:25.8
user_02610,icraig@example.com,Lisa,Williams,,Male,Canada,Newfoundland and Labrador,Port Charles,Standard,01-06-2025,TRUE,6.02,Desktop,,46:55.2
user_02611,martinjennifer@example.net,Shelly,Mcknight,16,Male,USA,Arizona,New Abigail,Basic,13-10-2024,TRUE,24.61,Tablet,3,11:22.9
user_02612,laurenbaker@example.org,Jasmine,Hernandez,20,Female,Canada,Manitoba,Deannafort,Premium+,07-03-2024,TRUE,28.16,Smart TV,4,44:07.4
user_02613,jshannon@example.org,Benjamin,Farley,21,Female,USA,New York,Lake Natalie,Standard,15-01-2025,TRUE,,Desktop,2,23:32.1
user_02614,nruiz@example.net,Elizabeth,Ellis,41,Male,Canada,Prince Edward Island,South Aaronberg,Basic,19-06-2025,TRUE,10.46,Mobile,2,16:48.5
user_02615,jamesgill@example.com,Barbara,Hoffman,31,Female,Canada,Manitoba,Cruzfurt,Basic,19-08-2022,TRUE,27.48,Smart TV,3,14:12.7
user_02616,jessica26@example.net,Brian,Tapia,53,Male,USA,Florida,North Melissatown,Standard,03-08-2022,TRUE,20.95,Laptop,,50:05.3
user_02617,emyers@example.org,Andrew,Perez,36,Male,Canada,New Brunswick,Port Brandy,Premium,19-09-2022,TRUE,7.01,Gaming Console,2,53:08.8
user_02618,tsmith@example.com,Andrew,Wong,22,Male,USA,Arizona,Lake Charleneside,Premium,18-09-2022,TRUE,14.5,Desktop,4,18:31.6
user_02619,tonya56@example.com,Lauren,Hampton,64,Male,USA,Tennessee,Jasonland,Standard,23-09-2022,TRUE,4.11,Desktop,3,51:49.0
user_02620,lross@example.org,Judy,Carr,32,Female,USA,Virginia,Snyderview,Standard,18-04-2023,TRUE,54.91,Laptop,3,19:49.6
user_02621,dicksonkatie@example.com,Marvin,Costa,47,Male,USA,Pennsylvania,Jacobfort,Standard,05-07-2024,FALSE,33.5,Desktop,2,06:11.9
user_02622,lori52@example.org,Brian,Morrow,,Male,Canada,Quebec,East Staceyton,Premium,10-11-2023,TRUE,6.87,Gaming Console,3,20:57.3
user_02623,nicole75@example.org,Sherri,Wright,21,Male,Canada,Saskatchewan,Jamesberg,Premium+,03-08-2022,TRUE,0.51,Smart TV,,45:00.3
user_02624,farmerjennifer@example.org,Amber,Wilson,30,Female,Canada,British Columbia,Port Michelle,Basic,15-02-2025,TRUE,,Laptop,3,27:54.1
user_02625,harperchristina@example.net,Michael,Wilson,22,,USA,Maryland,Millertown,Basic,23-03-2025,TRUE,,Gaming Console,3,45:08.4
user_02626,jeffrey94@example.net,Jennifer,Benjamin,15,Female,USA,Michigan,Lake Gary,Basic,27-08-2024,TRUE,16.92,Desktop,7,04:42.4
user_02627,petersonkimberly@example.org,Jennifer,Reese,22,Prefer not to say,USA,New York,Melissachester,Basic,30-09-2024,TRUE,4.28,Gaming Console,2,52:05.2
user_02628,zweaver@example.com,Morgan,Horn,23,Male,USA,North Carolina,Michaelland,Standard,11-02-2023,TRUE,7.94,Laptop,3,01:50.0
user_02629,gloverkevin@example.com,Jessica,Caldwell,40,Male,USA,Georgia,South Kellie,Premium,12-06-2024,TRUE,11.34,Tablet,5,16:39.9
user_02630,jeffrey79@example.com,Philip,Garcia,49,Male,USA,Tennessee,Hectorshire,Premium,16-08-2022,TRUE,5.84,Smart TV,2,31:49.2
user_02631,ymedina@example.com,Melanie,Ross,40,Male,USA,Indiana,Chadburgh,Standard,07-11-2024,TRUE,14.12,Mobile,,21:28.2
user_02632,bwilliams@example.com,Morgan,Shaw,30,Female,USA,Michigan,Davidstad,Premium+,01-09-2023,FALSE,,Gaming Console,2,15:37.6
user_02633,john04@example.net,Connie,Norris,55,Other,USA,Indiana,New Nicole,Basic,28-10-2024,TRUE,12.93,Mobile,3,23:21.5
user_02634,millsyolanda@example.com,Wendy,Jacobs,28,Male,USA,California,Vanessaburgh,Premium+,07-03-2025,TRUE,28.8,Gaming Console,2,26:22.9
user_02635,mendozasteven@example.net,Christine,Thornton,25,Male,USA,Missouri,Acevedoland,Standard,09-10-2022,TRUE,4.24,Tablet,1,32:32.8
user_02636,lisa12@example.net,Carrie,Reed,44,Female,USA,Tennessee,East Kimberly,Premium,01-07-2023,TRUE,15.55,Desktop,3,18:46.4
user_02637,nicolejohnson@example.com,Alicia,Williams,,Male,Canada,Prince Edward Island,Margaretton,Premium,30-11-2023,TRUE,3.41,Laptop,1,49:44.2
user_02638,aaron53@example.net,Timothy,Marquez,23,Female,Canada,Nova Scotia,Garrisonborough,Standard,30-07-2025,TRUE,3.46,Mobile,2,54:30.9
user_02639,wcampbell@example.org,Jessica,Gilbert,63,,USA,Massachusetts,Fletcherview,Premium,19-06-2025,TRUE,,Tablet,3,50:51.1
user_02640,amy17@example.net,Heather,Garner,48,Male,Canada,Nova Scotia,North Kathryn,Standard,14-05-2023,TRUE,23.2,Gaming Console,2,00:27.7
user_02641,katie96@example.com,Rachael,Brown,33,Female,USA,Georgia,Roberthaven,Premium,19-04-2025,TRUE,5.01,Laptop,1,59:30.3
user_02642,seanwright@example.net,Tim,Murphy,38,Female,USA,Illinois,East Kenneth,Premium,14-11-2024,TRUE,42.87,Desktop,,25:45.4
user_02643,anelson@example.org,Robert,Salinas,,Male,Canada,Saskatchewan,Henrybury,Premium,08-01-2024,TRUE,11.66,Smart TV,1,12:48.3
user_02644,matthew40@example.org,Breanna,Jacobs,8,Male,USA,Massachusetts,Markfurt,Basic,20-06-2024,FALSE,5.69,Gaming Console,1,50:15.6
user_02645,samuel54@example.com,Michelle,Gordon,29,Male,USA,Indiana,North Shirleymouth,Premium,25-11-2024,TRUE,17.69,Laptop,,13:05.8
user_02646,mia88@example.com,Michelle,Brown,36,Female,USA,Georgia,West Denise,Premium,05-04-2023,TRUE,15.79,Smart TV,2,32:58.9
user_02647,andreacollins@example.org,Bruce,Wilkins,,Female,USA,Wisconsin,Hollyhaven,Standard,10-09-2024,TRUE,4.06,Tablet,7,50:15.0
user_02648,qgonzalez@example.net,Tony,Gonzales,47,Male,USA,Virginia,North Michaelside,Premium,02-03-2023,TRUE,7.51,Mobile,2,59:15.2
user_02649,combsrichard@example.org,Jason,Kirk,31,Prefer not to say,USA,Illinois,Gonzalezport,Basic,05-09-2024,TRUE,28.01,Smart TV,4,52:24.0
user_02650,xcoleman@example.net,Roger,Francis,,Female,USA,California,Mendozafurt,Premium,23-05-2025,TRUE,20.81,Laptop,1,24:29.2
user_02651,steven22@example.com,Richard,Gonzales,37,Female,USA,North Carolina,South Meganland,Premium,21-02-2024,FALSE,23.2,Tablet,6,07:16.5
user_02652,stephen52@example.org,Wendy,Zavala,54,Male,USA,Missouri,West Katherine,Premium,30-11-2024,TRUE,34.27,Gaming Console,5,51:00.5
user_02653,wendymendoza@example.org,Michael,Holmes,44,Female,Canada,Prince Edward Island,North Angela,Standard,02-11-2022,TRUE,,Gaming Console,3,06:16.2
user_02654,bcarson@example.com,Denise,Serrano,40,Female,USA,Indiana,North Laura,Premium+,16-04-2025,TRUE,,Gaming Console,3,13:12.8
